Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S
1,-1.4819407806015217,3.4746526220546206,-0.5523254458009691,-0.5064313581354142,-0.086274424488916,1,0,1
0,0.9079614522145222,1.4736773743631992,-0.5523254458009691,-0.5064313581354142,-0.5197157908848442,1,0,1
1,-1.4819407806015217,0.1626935913929579,-0.5523254458009691,-0.5064313581354142,-0.07682952898743145,1,0,0
0,0.9079614522145222,-1.4242867774657553,2.6710820739555063,1.8349915444127345,-0.1259429855951511,0,0,1
1,-0.2869896641934998,-0.11330299449551398,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,0,0,1
0,0.9079614522145222,0.1626935913929579,-0.5523254458009691,-0.5064313581354142,-0.5032665608794588,1,0,1
0,-0.2869896641934998,0.0936944449208399,0.5221437274511894,0.6642800931386601,-0.1571111407500501,1,0,1
0,0.9079614522145222,0.7836859096420196,-0.5523254458009691,5.347125898234958,0.0967204258523471,0,0,1
0,0.9079614522145222,-0.6652961662724577,-0.5523254458009691,-0.5064313581354142,-0.5046039580824689,1,0,1
1,-1.4819407806015217,-0.3892995803839858,-0.5523254458009691,-0.5064313581354142,0.6560943619277693,0,0,0
0,0.9079614522145222,-1.907280802770581,2.6710820739555063,1.8349915444127345,-0.1259429855951511,0,0,1
1,0.9079614522145222,-1.9935297358607285,1.5966129007033478,0.6642800931386601,-0.2891828925055091,0,0,0
1,-1.4819407806015217,1.2666799349468454,0.5221437274511894,-0.5064313581354142,0.7964303972470275,1,0,0
0,0.9079614522145222,-0.7342953127445757,-0.5523254458009691,-0.5064313581354142,-0.5038181427767454,1,0,1
1,-1.4819407806015217,1.818673106723789,-0.5523254458009691,-0.5064313581354142,0.01761942602741402,1,0,0
1,0.9079614522145222,-0.4582987268561038,-0.5523254458009691,-0.5064313581354142,-0.5103502325055721,0,0,1
1,-0.2869896641934998,-0.8032944592166936,-0.5523254458009691,0.6642800931386601,-0.21850296150969964,0,0,1
0,0.9079614522145222,-0.5962970198003398,-0.5523254458009691,-0.5064313581354142,-0.49366488011264953,1,0,1
0,0.9079614522145222,-0.8032944592166936,-0.5523254458009691,-0.5064313581354142,-0.5254620653079474,0,1,0
0,-0.2869896641934998,-0.3892995803839858,1.5966129007033478,-0.5064313581354142,0.7354314841402395,1,0,1
0,0.9079614522145222,0.1626935913929579,0.5221437274511894,0.6642800931386601,-0.36017639403196783,0,1,0
0,-0.2869896641934998,-0.4582987268561038,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,1,0,1
0,-1.4819407806015217,1.956671399668025,-0.5523254458009691,1.8349915444127345,1.4867729212833354,1,0,0
1,-1.4819407806015217,1.4046782278910812,1.5966129007033478,-0.5064313581354142,1.8716524129688306,1,0,1
0,0.9079614522145222,0.7146867631699015,-0.5523254458009691,-0.5064313581354142,-0.5164894145815371,1,0,0
0,-1.4819407806015217,1.1976807884747274,-0.5523254458009691,-0.5064313581354142,-0.16962562728951713,1,0,1
0,0.9079614522145222,0.4386901772814297,-0.5523254458009691,-0.5064313581354142,-0.5113740591779331,1,0,1
1,0.9079614522145222,-0.6652961662724577,0.5221437274511894,-0.5064313581354142,-0.5032665608794588,1,0,1
0,-0.2869896641934998,0.1626935913929579,1.5966129007033478,-0.5064313581354142,0.7354314841402395,1,0,1
0,-0.2869896641934998,-0.32030043391186785,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,1,0,1
0,0.9079614522145222,0.9216842025862555,-0.5523254458009691,-0.5064313581354142,-0.5009053370040876,1,0,1
1,-0.2869896641934998,0.7146867631699015,0.5221437274511894,0.6642800931386601,0.08373369453780584,0,0,1
0,-1.4819407806015217,0.0936944449208399,0.5221437274511894,-0.5064313581354142,0.32930097757640403,1,0,1
0,-0.2869896641934998,2.7846611573334408,-0.5523254458009691,-0.5064313581354142,-0.4546253490468133,1,0,1
1,-0.2869896641934998,0.0936944449208399,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,1,0,1
0,0.9079614522145222,-0.8032944592166936,-0.5523254458009691,-0.5064313581354142,-0.5061000295299041,1,0,1
0,0.9079614522145222,-0.35480000714792687,-0.5523254458009691,-0.5064313581354142,-0.5009053370040876,1,0,1
1,0.9079614522145222,-0.8032944592166936,-0.5523254458009691,-0.5064313581354142,-0.4670604984640679,0,0,1
0,0.9079614522145222,0.9216842025862555,0.5221437274511894,6.517837349509032,0.23296304346126165,0,0,1
1,-1.4819407806015217,0.4386901772814297,-0.5523254458009691,0.6642800931386601,9.024823358140363,1,0,0
1,-1.4819407806015217,-0.18230214096763195,-0.5523254458009691,-0.5064313581354142,0.7964303972470275,1,0,0
0,0.9079614522145222,-0.6652961662724577,-0.5523254458009691,-0.5064313581354142,-0.47870983257559885,1,0,1
0,0.9079614522145222,-1.0792910451051654,4.820020420459824,1.8349915444127345,0.23296304346126165,1,0,1
0,-0.2869896641934998,2.094669692612261,0.5221437274511894,0.6642800931386601,0.08373369453780584,1,0,1
0,-0.2869896641934998,-0.32030043391186785,0.5221437274511894,1.8349915444127345,0.13245424349266374,1,0,0
0,0.9079614522145222,-1.0792910451051654,3.745551247207665,0.6642800931386601,0.0967204258523471,1,0,1
0,0.9079614522145222,-0.7342953127445757,-0.5523254458009691,-0.5064313581354142,-0.46084386824499074,1,0,1
0,0.9079614522145222,-0.8032944592166936,-0.5523254458009691,-0.5064313581354142,-0.5057071218770424,1,0,1
1,-1.4819407806015217,-1.0102918986330476,-0.5523254458009691,0.6642800931386601,3.339153051511992,0,0,1
1,-1.4819407806015217,0.0936944449208399,0.5221437274511894,-0.5064313581354142,0.42374993259124955,1,0,1
1,0.9079614522145222,-1.7692825098263452,-0.5523254458009691,0.6642800931386601,-0.39952949562845336,0,0,0
0,0.9079614522145222,-0.32030043391186785,-0.5523254458009691,-0.5064313581354142,-0.5164894145815371,1,0,0
0,-1.4819407806015217,2.094669692612261,-0.5523254458009691,-0.5064313581354142,-0.15144420344915935,1,0,1
0,-0.2869896641934998,1.5426765208353173,-0.5523254458009691,-0.5064313581354142,-0.397955976037906,1,0,1
0,0.9079614522145222,0.9906833490583734,-0.5523254458009691,-0.5064313581354142,-0.5009053370040876,1,0,1
0,-1.4819407806015217,1.3356790814189632,0.5221437274511894,0.6642800931386601,1.441594208141534,1,0,0
0,0.9079614522145222,0.8526850561141375,-0.5523254458009691,-0.5064313581354142,-0.5084612534052753,1,0,1
1,-1.4819407806015217,-0.8032944592166936,0.5221437274511894,-0.5064313581354142,3.644931543372554,0,0,0
1,-1.4819407806015217,0.36969103080931176,-0.5523254458009691,-0.5064313581354142,-0.15640277358743873,1,0,1
0,0.9079614522145222,-0.8032944592166936,-0.5523254458009691,0.6642800931386601,-0.37993133746287294,0,0,0
0,0.9079614522145222,-0.32030043391186785,-0.5523254458009691,-0.5064313581354142,-0.5067290595703029,1,1,0
0,0.9079614522145222,-0.2513012874397499,0.5221437274511894,-0.5064313581354142,-0.5046039580824689,1,0,1
0,-0.2869896641934998,0.6456876166977836,-0.5523254458009691,-0.5064313581354142,-0.16183358850079235,1,0,1
1,-0.2869896641934998,1.0596824955304913,-0.5523254458009691,-0.5064313581354142,-0.397955976037906,0,0,1
1,-1.4819407806015217,0.8526850561141375,-0.5523254458009691,-0.5064313581354142,-0.15640277358743873,1,0,1
1,-1.4819407806015217,-0.5272978733282218,-0.5523254458009691,-0.5064313581354142,2.2097796719219773,0,0,1
1,-1.4819407806015217,-0.3892995803839858,-0.5523254458009691,-0.5064313581354142,0.28215583719119375,0,0,0
1,-1.4819407806015217,1.2666799349468454,0.5221437274511894,-0.5064313581354142,0.32930097757640403,1,0,1
0,0.9079614522145222,-0.04430384802339602,-0.5523254458009691,-0.5064313581354142,-0.473830599559532,1,0,1
0,-0.2869896641934998,1.5426765208353173,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,1,0,1
0,0.9079614522145222,-0.7342953127445757,-0.5523254458009691,-0.5064313581354142,-0.5084612534052753,1,0,1
1,-1.4819407806015217,0.5766884702256656,-0.5523254458009691,-0.5064313581354142,3.644931543372554,0,0,0
1,-0.2869896641934998,-0.18230214096763195,-0.5523254458009691,-0.5064313581354142,-0.4546253490468133,0,0,1
0,0.9079614522145222,0.23169273786507583,-0.5523254458009691,-0.5064313581354142,-0.5061000295299041,1,0,1
1,-0.2869896641934998,-1.6312842168821091,-0.5523254458009691,0.6642800931386601,-0.029605051480008714,0,0,1
0,0.9079614522145222,-0.8722936056888115,0.5221437274511894,-0.5064313581354142,-0.5197157908848442,1,0,1
0,-0.2869896641934998,0.3006918843371938,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,1,0,1
0,-0.2869896641934998,1.4046782278910812,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,1,0,1
1,-1.4819407806015217,-0.18230214096763195,0.5221437274511894,-0.5064313581354142,0.3500797476796701,1,0,1
0,0.9079614522145222,-0.6652961662724577,-0.5523254458009691,-0.5064313581354142,-0.48933534001476897,1,0,1
1,-0.2869896641934998,0.024695298448721946,2.6710820739555063,-0.5064313581354142,-0.25628254351563784,0,0,1
0,-0.2869896641934998,-0.32030043391186785,0.5221437274511894,-0.5064313581354142,-0.16183358850079235,1,0,1
0,0.9079614522145222,-0.32030043391186785,0.5221437274511894,-0.5064313581354142,-0.5032665608794588,0,0,1
1,-1.4819407806015217,-0.04430384802339602,-0.5523254458009691,-0.5064313581354142,3.339153051511992,0,0,1
0,0.9079614522145222,-1.2862884845215194,-0.5523254458009691,-0.5064313581354142,-0.2980762061097069,1,0,0
0,-0.2869896641934998,-0.4582987268561038,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,1,0,1
0,-0.2869896641934998,-0.4582987268561038,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,1,0,1
0,0.9079614522145222,-0.078803421259455,-0.5523254458009691,-0.5064313581354142,-0.34884251943018635,1,0,1
0,0.9079614522145222,1.2666799349468454,0.5221437274511894,3.0057029956868093,-0.003631588850926211,0,0,1
1,-1.4819407806015217,0.36969103080931176,-0.5523254458009691,-0.5064313581354142,9.024823358140363,1,0,0
0,-1.4819407806015217,0.4386901772814297,0.5221437274511894,-0.5064313581354142,0.8364918660061241,1,0,1
1,-1.4819407806015217,-0.5962970198003398,1.5966129007033478,1.8349915444127345,4.303240759826027,0,0,0
0,0.9079614522145222,-0.3892995803839858,0.5221437274511894,-0.5064313581354142,-0.34884251943018635,1,0,1
1,0.9079614522145222,0.0936944449208399,-0.5523254458009691,-0.5064313581354142,-0.5032665608794588,1,0,1
0,-1.4819407806015217,2.7846611573334408,0.5221437274511894,0.6642800931386601,0.6882070066328169,1,0,1
0,0.9079614522145222,-0.9412927521609296,0.5221437274511894,0.6642800931386601,-0.27044988676786463,1,0,1
1,-0.2869896641934998,0.024695298448721946,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,0,0,1
0,-1.4819407806015217,-0.7342953127445757,0.5221437274511894,-0.5064313581354142,0.3500797476796701,1,0,1
0,0.9079614522145222,0.0936944449208399,-0.5523254458009691,-0.5064313581354142,-0.5065722743049783,1,1,0
1,-0.2869896641934998,-1.7692825098263452,0.5221437274511894,0.6642800931386601,-0.21850296150969964,0,0,1
1,0.9079614522145222,-1.6312842168821091,-0.5523254458009691,0.6642800931386601,-0.4173180118159493,1,0,1
0,0.9079614522145222,0.23169273786507583,-0.5523254458009691,-0.5064313581354142,-0.4735151400497824,1,0,1
0,0.9079614522145222,-0.4582987268561038,-0.5523254458009691,-0.5064313581354142,-0.5038181427767454,1,0,1
1,-0.2869896641934998,1.2666799349468454,0.5221437274511894,1.8349915444127345,0.5748682606150023,0,0,1
1,-0.2869896641934998,-1.999049667578498,0.5221437274511894,0.6642800931386601,-0.37906618503493694,1,0,1
0,0.9079614522145222,-0.11330299449551398,-0.5523254458009691,-0.5064313581354142,-0.5057071218770424,1,0,1
0,-0.2869896641934998,-0.8032944592166936,-0.5523254458009691,-0.5064313581354142,-0.43573555804384423,1,0,1
0,0.9079614522145222,0.3006918843371938,-0.5523254458009691,-0.5064313581354142,-0.5009053370040876,1,0,1
1,-1.4819407806015217,0.23169273786507583,-0.5523254458009691,-0.5064313581354142,0.9809987671788377,0,0,1
0,0.9079614522145222,0.7836859096420196,-0.5523254458009691,-0.5064313581354142,-0.518378393681834,1,0,1
1,0.9079614522145222,-0.6652961662724577,-0.5523254458009691,-0.5064313581354142,-0.5164100774593247,1,0,0
1,-1.4819407806015217,0.4386901772814297,0.5221437274511894,1.8349915444127345,1.6138067657783024,0,0,1
0,0.9079614522145222,-0.9412927521609296,-0.5523254458009691,-0.5064313581354142,-0.5061000295299041,1,0,1
1,-1.4819407806015217,1.4736773743631992,0.5221437274511894,-0.5064313581354142,0.8196478393687765,0,0,1
0,0.9079614522145222,0.05919487168478093,-0.5523254458009691,-0.5064313581354142,-0.5065722743049783,0,1,0
0,0.9079614522145222,0.1626935913929579,-0.5523254458009691,-0.5064313581354142,-0.4950022773156597,1,0,1
0,0.9079614522145222,-0.3892995803839858,-0.5523254458009691,-0.5064313581354142,-0.4735151400497824,1,0,1
0,0.9079614522145222,1.2666799349468454,-0.5523254458009691,-0.5064313581354142,-0.5046039580824689,1,0,1
0,-0.2869896641934998,1.887672253195907,-0.5523254458009691,-0.5064313581354142,-0.4546253490468133,0,0,1
1,-0.2869896641934998,1.680674813779553,0.5221437274511894,3.0057029956868093,-0.21850296150969964,0,0,1
0,0.9079614522145222,-0.8032944592166936,-0.5523254458009691,-0.5064313581354142,-0.5065722743049783,1,0,1
1,0.9079614522145222,-1.7002833633542271,-0.5523254458009691,-0.5064313581354142,-0.4173180118159493,0,0,1
1,-1.4819407806015217,0.9216842025862555,-0.5523254458009691,0.6642800931386601,3.339153051511992,0,0,1
1,0.9079614522145222,-1.1482901915772834,-0.5523254458009691,-0.5064313581354142,-0.5164100774593247,0,0,0
1,-1.4819407806015217,-0.8722936056888115,0.5221437274511894,-0.5064313581354142,0.42374993259124955,0,0,1
0,-1.4819407806015217,-0.04430384802339602,-0.5523254458009691,-0.5064313581354142,-0.086274424488916,1,0,1
0,0.9079614522145222,-0.32030043391186785,-0.5523254458009691,-0.5064313581354142,-0.5197951280070566,1,0,1
0,0.9079614522145222,-0.32030043391186785,-0.5523254458009691,-0.5064313581354142,-0.5160171698064628,1,0,1
1,0.9079614522145222,-0.8032944592166936,-0.5523254458009691,-0.5064313581354142,-0.5113740591779331,0,0,1
0,0.9079614522145222,-1.4932859239378733,3.745551247207665,0.6642800931386601,-0.10280299161651395,1,1,0
1,0.9079614522145222,-1.976279949242699,0.5221437274511894,1.8349915444127345,-0.2643107046918997,1,0,1
0,-1.4819407806015217,1.1286816420026093,-0.5523254458009691,-0.5064313581354142,0.8431032928571635,1,0,0
0,-0.2869896641934998,-0.9412927521609296,-0.5523254458009691,-0.5064313581354142,-0.16183358850079235,1,0,1
0,0.9079614522145222,-0.32030043391186785,-0.5523254458009691,-0.5064313581354142,-0.5038181427767454,1,0,1
0,-0.2869896641934998,0.6456876166977836,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,1,0,1
1,-1.4819407806015217,1.3356790814189632,-0.5523254458009691,-0.5064313581354142,-0.16317098570380253,0,0,1
1,0.9079614522145222,0.0936944449208399,-0.5523254458009691,-0.5064313581354142,-0.48894243236190726,0,0,1
0,0.9079614522145222,0.024695298448721946,-0.5523254458009691,-0.5064313581354142,-0.5164100774593247,1,0,0
0,0.9079614522145222,0.024695298448721946,0.5221437274511894,0.6642800931386601,-0.1967797018562852,0,0,1
0,-0.2869896641934998,0.3006918843371938,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,1,0,1
1,-0.2869896641934998,0.0936944449208399,0.5221437274511894,0.6642800931386601,-0.1571111407500501,0,0,1
1,-1.4819407806015217,-1.2862884845215194,0.5221437274511894,1.8349915444127345,1.6138067657783024,1,0,1
1,0.9079614522145222,-2.016299454196527,-0.5523254458009691,0.6642800931386601,-0.4920894715430019,1,0,0
1,0.9079614522145222,-0.18230214096763195,-0.5523254458009691,-0.5064313581354142,-0.5212118623322793,1,0,1
0,0.9079614522145222,0.0936944449208399,-0.5523254458009691,-0.5064313581354142,-0.5061000295299041,1,0,1
0,-1.4819407806015217,0.6456876166977836,-0.5523254458009691,-0.5064313581354142,-0.6529681545779887,1,0,1
0,0.9079614522145222,-0.8032944592166936,-0.5523254458009691,-0.5064313581354142,-0.5061000295299041,0,0,1
0,-0.2869896641934998,0.6456876166977836,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,1,0,1
1,-1.4819407806015217,0.23169273786507583,0.5221437274511894,-0.5064313581354142,0.3500797476796701,0,0,1
0,0.9079614522145222,-0.2513012874397499,-0.5523254458009691,-0.5064313581354142,-0.5039749280420701,1,0,1
0,0.9079614522145222,0.6456876166977836,-0.5523254458009691,-0.5064313581354142,-0.1967797018562852,1,0,1
0,-0.2869896641934998,0.36969103080931176,-0.5523254458009691,-0.5064313581354142,-0.4546253490468133,1,0,1
0,0.9079614522145222,-1.6312842168821091,3.745551247207665,1.8349915444127345,-0.062189940960130426,0,0,1
0,0.9079614522145222,0.05919487168478093,-0.5523254458009691,-0.5064313581354142,-0.5009053370040876,1,0,1
0,0.9079614522145222,-0.4582987268561038,-0.5523254458009691,-0.5064313581354142,-0.5032665608794588,0,0,1
0,-0.2869896641934998,0.0936944449208399,0.5221437274511894,0.6642800931386601,0.04603344965408008,1,0,0
0,0.9079614522145222,0.9216842025862555,-0.5523254458009691,-0.5064313581354142,-0.5311290026088381,1,0,1
0,0.9079614522145222,-1.3552876309936372,2.6710820739555063,1.8349915444127345,-0.1259429855951511,1,0,1
1,-1.4819407806015217,1.5426765208353173,0.5221437274511894,0.6642800931386601,1.1132273041996215,0,0,1
1,0.9079614522145222,-0.18230214096763195,-0.5523254458009691,-0.5064313581354142,-0.48933534001476897,1,0,1
0,-1.4819407806015217,0.5766884702256656,-0.5523254458009691,-0.5064313581354142,-0.6529681545779887,1,0,1
1,0.9079614522145222,-0.18230214096763195,-0.5523254458009691,0.6642800931386601,-0.4173180118159493,0,0,1
0,0.9079614522145222,-1.907280802770581,3.745551247207665,0.6642800931386601,0.0967204258523471,1,0,1
1,-0.2869896641934998,-1.976279949242699,-0.5523254458009691,1.8349915444127345,0.04603344965408008,1,0,0
1,0.9079614522145222,-1.0102918986330476,0.5221437274511894,-0.5064313581354142,-0.37993133746287294,0,0,0
1,-0.2869896641934998,-1.9880098041429592,0.5221437274511894,0.6642800931386601,-0.2987845732723183,1,0,1
0,0.9079614522145222,-0.4582987268561038,-0.5523254458009691,-0.5064313581354142,-0.5046039580824689,1,0,1
0,0.9079614522145222,-0.8032944592166936,-0.5523254458009691,-0.5064313581354142,-0.4961828892533453,1,0,1
1,-1.4819407806015217,0.6456876166977836,0.5221437274511894,0.6642800931386601,0.9178747525842159,0,0,0
0,0.9079614522145222,-0.5962970198003398,-0.5523254458009691,-0.5064313581354142,-0.48933534001476897,1,0,1
1,0.9079614522145222,0.1626935913929579,-0.5523254458009691,-0.5064313581354142,0.41422569996755254,1,0,1
0,0.9079614522145222,-0.6652961662724577,-0.5523254458009691,-0.5064313581354142,-0.5032665608794588,1,0,1
0,-0.2869896641934998,-0.9412927521609296,-0.5523254458009691,-0.5064313581354142,-0.4546253490468133,1,0,1
1,-1.4819407806015217,0.024695298448721946,-0.5523254458009691,-0.5064313581354142,-0.0673846334859469,0,0,0
0,0.9079614522145222,0.3351914575732528,-0.5523254458009691,-0.5064313581354142,-0.5313651249963752,1,0,0
0,0.9079614522145222,-0.8722936056888115,-0.5523254458009691,-0.5064313581354142,-0.48933534001476897,1,0,1
0,0.9079614522145222,0.8526850561141375,-0.5523254458009691,-0.5064313581354142,-0.5103502325055721,1,0,1
0,0.9079614522145222,0.36969103080931176,-0.5523254458009691,-0.5064313581354142,-0.5038181427767454,1,0,0
0,-0.2869896641934998,-0.11330299449551398,-0.5523254458009691,0.6642800931386601,-0.029605051480008714,1,0,1
0,0.9079614522145222,-1.7692825098263452,3.745551247207665,1.8349915444127345,-0.062189940960130426,1,0,1
0,0.9079614522145222,3.0606577432219124,-0.5523254458009691,-0.5064313581354142,-0.5061000295299041,1,0,1
0,0.9079614522145222,-1.4242867774657553,0.5221437274511894,0.6642800931386601,-0.3649781789049226,0,0,0
1,-1.4819407806015217,-0.9412927521609296,-0.5523254458009691,0.6642800931386601,0.09128961093899346,0,0,1
0,-0.2869896641934998,0.9906833490583734,0.5221437274511894,-0.5064313581354142,-0.16183358850079235,0,0,1
1,0.9079614522145222,-0.8032944592166936,-0.5523254458009691,0.6642800931386601,-0.4763486087002277,0,0,1
1,-1.4819407806015217,1.0596824955304913,0.5221437274511894,0.6642800931386601,2.461329351771216,0,0,1
1,-1.4819407806015217,1.4736773743631992,-0.5523254458009691,-0.5064313581354142,-0.15144420344915935,1,0,1
1,0.9079614522145222,-0.3892995803839858,-0.5523254458009691,3.0057029956868093,-0.2891828925055091,0,0,0
0,0.9079614522145222,0.7836859096420196,1.5966129007033478,-0.5064313581354142,-0.38646531617079993,1,0,1
0,-0.2869896641934998,-0.5962970198003398,0.5221437274511894,-0.5064313581354142,-0.43573555804384423,1,0,1
1,-1.4819407806015217,1.2666799349468454,-0.5523254458009691,-0.5064313581354142,-0.16317098570380253,0,0,1
0,-0.2869896641934998,-0.3892995803839858,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,1,0,1
1,-0.2869896641934998,0.8526850561141375,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,0,0,1
1,-0.2869896641934998,-0.18230214096763195,0.5221437274511894,-0.5064313581354142,-0.3911877639215422,0,0,0
0,-1.4819407806015217,0.0936944449208399,-0.5523254458009691,-0.5064313581354142,0.30088695394973797,1,0,1
1,0.9079614522145222,-1.7692825098263452,0.5221437274511894,0.6642800931386601,-0.442662444404633,1,0,1
0,0.9079614522145222,-0.2513012874397499,-0.5523254458009691,-0.5064313581354142,-0.5038181427767454,1,0,1
1,-1.4819407806015217,1.1976807884747274,0.5221437274511894,0.6642800931386601,0.33976969975024957,0,0,1
0,-1.4819407806015217,0.23169273786507583,-0.5523254458009691,-0.5064313581354142,-0.5585191995631433,1,0,1
0,0.9079614522145222,1.1976807884747274,-0.5523254458009691,-0.5064313581354142,-0.48296003555126693,1,0,1
1,-0.2869896641934998,-0.11330299449551398,0.5221437274511894,-0.5064313581354142,-0.19961317050673055,0,0,0
1,0.9079614522145222,-1.0102918986330476,-0.5523254458009691,-0.5064313581354142,-0.5164894145815371,0,0,0
0,0.9079614522145222,-0.6652961662724577,-0.5523254458009691,-0.5064313581354142,-0.46698305032095566,1,0,1
0,0.9079614522145222,-0.7342953127445757,-0.5523254458009691,-0.5064313581354142,-0.5038181427767454,1,0,1
1,-1.4819407806015217,1.818673106723789,-0.5523254458009691,0.6642800931386601,0.9178747525842159,0,0,0
1,-0.2869896641934998,-0.32030043391186785,-0.5523254458009691,0.6642800931386601,-0.16183358850079235,0,0,1
0,0.9079614522145222,0.23169273786507583,-0.5523254458009691,-0.5064313581354142,-0.5038181427767454,1,0,1
0,0.9079614522145222,-0.5272978733282218,-0.5523254458009691,-0.5064313581354142,-0.4543098895370637,0,0,1
0,-0.2869896641934998,-0.11330299449551398,-0.5523254458009691,-0.5064313581354142,-0.4546253490468133,1,0,1
0,0.9079614522145222,-0.32030043391186785,-0.5523254458009691,-0.5064313581354142,-0.5197951280070566,1,0,1
0,0.9079614522145222,0.6456876166977836,-0.5523254458009691,5.347125898234958,-0.10280299161651395,0,1,0
0,-0.2869896641934998,-0.18230214096763195,-0.5523254458009691,-0.5064313581354142,-0.4074008715393906,1,0,1
1,-1.4819407806015217,-0.7342953127445757,-0.5523254458009691,-0.5064313581354142,-0.086274424488916,0,0,1
1,-1.4819407806015217,-0.2513012874397499,-0.5523254458009691,-0.5064313581354142,-0.086274424488916,1,0,0
0,0.9079614522145222,0.1626935913929579,-0.5523254458009691,-0.5064313581354142,-0.5065722743049783,1,1,0
